timestamp,ticker,adjusted_close,type
2010-01-19,NVDA,16.0218701654,stock
2010-01-15,NVDA,15.7277222335,stock
2010-01-14,NVDA,16.2057126228,stock
2010-01-13,NVDA,16.4630920632,stock
2010-01-12,NVDA,16.2424811143,stock
2010-01-11,NVDA,16.8123927324,stock
2010-01-08,NVDA,17.051387927,stock
2010-01-07,NVDA,17.0146194355,stock
2010-01-06,NVDA,17.3547279818,stock
2010-01-05,NVDA,17.2444225073,stock
2010-01-04,NVDA,16.9962351898,stock
2009-12-31,NVDA,17.1708855244,stock
2009-12-30,NVDA,17.1616934015,stock
2009-12-29,NVDA,16.5642054148,stock
2009-12-28,NVDA,16.3619787116,stock
2009-12-24,NVDA,16.6285502749,stock
2009-12-23,NVDA,16.6653187664,stock
2009-12-22,NVDA,16.4355156946,stock
2009-12-21,NVDA,16.0126780425,stock
2009-12-18,NVDA,15.4611506702,stock
2009-12-17,NVDA,15.4703427931,stock
2009-12-16,NVDA,15.5438797761,stock
2009-12-15,NVDA,14.3856722942,stock
2009-12-14,NVDA,14.40405654,stock
2009-12-11,NVDA,13.9812188879,stock
2009-12-10,NVDA,14.1650613453,stock
2009-12-09,NVDA,14.4224407857,stock
2009-12-08,NVDA,14.0731401166,stock
2009-12-07,NVDA,14.7901257006,stock
2009-12-04,NVDA,13.1079672151,stock
2009-12-03,NVDA,12.7127059316,stock
2009-12-02,NVDA,12.61159258,stock
2009-12-01,NVDA,12.2439076651,stock
2009-11-30,NVDA,12.0049124705,stock
2009-11-27,NVDA,11.7567251529,stock
2009-11-25,NVDA,12.0141045933,stock
2009-11-24,NVDA,11.8762227502,stock
2009-11-23,NVDA,11.9497597332,stock
2009-11-20,NVDA,11.8578385045,stock
2009-11-19,NVDA,11.9313754875,stock
2009-11-18,NVDA,12.4277501226,stock
2009-11-17,NVDA,12.6207847029,stock
2009-11-16,NVDA,12.6391689486,stock
2009-11-13,NVDA,12.464518614,stock
2009-11-12,NVDA,12.3725973853,stock
2009-11-11,NVDA,12.4093658768,stock
2009-11-10,NVDA,12.0692573306,stock
2009-11-09,NVDA,12.3725973853,stock
2009-11-06,NVDA,12.0968336992,stock
2009-11-05,NVDA,11.2787347636,stock
2009-11-04,NVDA,11.0121632003,stock
2009-11-03,NVDA,11.0397395689,stock
2009-11-02,NVDA,11.0948923062,stock
2009-10-30,NVDA,10.9937789546,stock
2009-10-29,NVDA,11.536114204,stock
2009-10-28,NVDA,11.0489316918,stock
2009-10-27,NVDA,11.5269220811,stock
2009-10-26,NVDA,11.9313754875,stock
2009-10-23,NVDA,12.0876415763,stock
2009-10-22,NVDA,12.3817895082,stock
2009-10-21,NVDA,12.2990604023,stock
2009-10-20,NVDA,12.6024004571,stock
2009-10-19,NVDA,12.5932083342,stock
2009-10-16,NVDA,12.1519864364,stock
2009-10-15,NVDA,12.4369422454,stock
2009-10-14,NVDA,12.8138192832,stock
2009-10-13,NVDA,12.8322035289,stock
2009-10-12,NVDA,12.8781641433,stock
2009-10-09,NVDA,13.0252381092,stock
2009-10-08,NVDA,12.8597798975,stock
2009-10-07,NVDA,12.7770507917,stock
2009-10-06,NVDA,12.8781641433,stock
2009-10-05,NVDA,12.6667453172,stock
2009-10-02,NVDA,12.7310901773,stock
2009-10-01,NVDA,12.8322035289,stock
2009-09-30,NVDA,13.8157606762,stock
2009-09-29,NVDA,13.3837309012,stock
2009-09-28,NVDA,13.6319182187,stock
2009-09-25,NVDA,13.328578164,stock
2009-09-24,NVDA,13.5491891129,stock
2009-09-23,NVDA,13.7330315703,stock
2009-09-22,NVDA,13.9536425193,stock
2009-09-21,NVDA,13.9260661506,stock
2009-09-18,NVDA,13.9904110107,stock
2009-09-17,NVDA,14.0087952565,stock
2009-09-16,NVDA,14.6522438575,stock
2009-09-15,NVDA,15.0566972639,stock
2009-09-14,NVDA,14.7533572091,stock
2009-09-11,NVDA,14.9997061021,stock
2009-09-10,NVDA,15.1394263697,stock
2009-09-09,NVDA,14.6706281032,stock
2009-09-08,NVDA,14.2753668198,stock
2009-09-04,NVDA,13.8892976592,stock
2009-09-03,NVDA,13.3929230241,stock
2009-09-02,NVDA,13.0803908464,stock
2009-09-01,NVDA,12.896548389,stock
2009-08-31,NVDA,13.3469624097,stock
2009-08-28,NVDA,13.53999699,stock
2009-08-27,NVDA,12.8781641433,stock
2009-08-26,NVDA,12.7035138087,stock
2009-08-25,NVDA,12.5564398428,stock
2009-08-24,NVDA,12.4461343683,stock
2009-08-21,NVDA,12.8046271603,stock
2009-08-20,NVDA,12.5932083342,stock
2009-08-19,NVDA,12.1152179449,stock
2009-08-18,NVDA,12.253099788,stock
2009-08-17,NVDA,11.821070013,stock
2009-08-14,NVDA,12.3358288938,stock
2009-08-13,NVDA,12.7127059316,stock
2009-08-12,NVDA,12.3450210167,stock
2009-08-11,NVDA,11.9037991189,stock
2009-08-10,NVDA,12.1887549279,stock
2009-08-07,NVDA,12.6024004571,stock
2009-08-06,NVDA,12.0600652077,stock
2009-08-05,NVDA,12.3174446481,stock
2009-08-04,NVDA,12.2898682795,stock
2009-08-03,NVDA,12.2071391736,stock
2009-07-31,NVDA,11.8854148731,stock
2009-07-30,NVDA,11.8394542588,stock
2009-07-29,NVDA,11.74753303,stock
2009-07-28,NVDA,11.9865282247,stock
2009-07-27,NVDA,11.968143979,stock
2009-07-24,NVDA,11.9129912417,stock
2009-07-23,NVDA,11.9497597332,stock
2009-07-22,NVDA,11.2787347636,stock
2009-07-21,NVDA,11.0029710774,stock
2009-07-20,NVDA,11.2327741492,stock
2009-07-17,NVDA,11.0948923062,stock
2009-07-16,NVDA,10.7823601285,stock
2009-07-15,NVDA,10.249217002,stock
2009-07-14,NVDA,9.8447635956,stock
2009-07-13,NVDA,9.64253689242,stock
2009-07-10,NVDA,9.53223141796,stock
2009-07-09,NVDA,9.49546292648,stock
2009-07-08,NVDA,9.2932362233,stock
2009-07-07,NVDA,9.27485197755,stock
2009-07-06,NVDA,9.69768962965,stock
2009-07-02,NVDA,10.0194139302,stock
2009-07-01,NVDA,10.4238673365,stock
2009-06-30,NVDA,10.3779067222,stock
2009-06-29,NVDA,10.6352861626,stock
2009-06-26,NVDA,10.6352861626,stock
2009-06-25,NVDA,10.4974043195,stock
2009-06-24,NVDA,9.9734533158,stock
2009-06-23,NVDA,9.65172901529,stock
2009-06-22,NVDA,9.69768962965,stock
2009-06-19,NVDA,10.2767933706,stock
2009-06-18,NVDA,10.1664878961,stock
2009-06-17,NVDA,10.3687145993,stock
2009-06-16,NVDA,10.1205272818,stock
2009-06-15,NVDA,10.4054830908,stock
2009-06-12,NVDA,10.5801334253,stock
2009-06-11,NVDA,10.6352861626,stock
2009-06-10,NVDA,10.7731680056,stock
2009-06-09,NVDA,10.4422515823,stock
2009-06-08,NVDA,9.89991633283,stock
2009-06-05,NVDA,9.95506907006,stock
2009-06-04,NVDA,10.0102218073,stock
2009-06-03,NVDA,9.66092113817,stock
2009-06-02,NVDA,9.9734533158,stock
2009-06-01,NVDA,10.0561824217,stock
2009-05-29,NVDA,9.58738415519,stock
2009-05-28,NVDA,9.66092113817,stock
2009-05-27,NVDA,9.53223141796,stock
2009-05-26,NVDA,9.51384717222,stock
2009-05-22,NVDA,9.02666466002,stock
2009-05-21,NVDA,8.88878281694,stock
2009-05-20,NVDA,8.94393555417,stock
2009-05-19,NVDA,8.68655611377,stock
2009-05-18,NVDA,8.52109790207,stock
2009-05-15,NVDA,8.03391538987,stock
2009-05-14,NVDA,7.8316886867,stock
2009-05-13,NVDA,7.72138321224,stock
2009-05-12,NVDA,8.2545263388,stock
2009-05-11,NVDA,8.66817186802,stock
2009-05-08,NVDA,8.50271365633,stock
2009-05-07,NVDA,9.86314784134,stock
2009-05-06,NVDA,10.6260940397,stock
2009-05-05,NVDA,10.8467049886,stock
2009-05-04,NVDA,11.3063111322,stock
2009-05-01,NVDA,10.7272073913,stock
2009-04-30,NVDA,10.5525570567,stock
2009-04-29,NVDA,10.0010296844,stock
2009-04-28,NVDA,10.1572957732,stock
2009-04-27,NVDA,10.1297194046,stock
2009-04-24,NVDA,10.5065964424,stock
2009-04-23,NVDA,10.2676012477,stock
2009-04-22,NVDA,10.4330594594,stock
2009-04-21,NVDA,10.1297194046,stock
2009-04-20,NVDA,10.1572957732,stock
2009-04-17,NVDA,10.8099364971,stock
2009-04-16,NVDA,10.7363995142,stock
2009-04-15,NVDA,10.4698279509,stock
2009-04-14,NVDA,10.7731680056,stock
2009-04-13,NVDA,10.7088231455,stock
2009-04-09,NVDA,11.0673159375,stock
2009-04-08,NVDA,10.4882121966,stock
2009-04-07,NVDA,10.0745666674,stock
2009-04-06,NVDA,10.4330594594,stock
2009-04-03,NVDA,10.4054830908,stock
2009-04-02,NVDA,9.72526599827,stock
2009-04-01,NVDA,9.2932362233,stock
2009-03-31,NVDA,9.06343315151,stock
2009-03-30,NVDA,8.9990882914,stock
2009-03-27,NVDA,9.61496052381,stock
2009-03-26,NVDA,9.70688175253,stock
2009-03-25,NVDA,9.13697013448,stock
2009-03-24,NVDA,8.95312767705,stock
2009-03-23,NVDA,9.39434957489,stock
2009-03-20,NVDA,8.76009309674,stock
2009-03-19,NVDA,9.26565985468,stock
2009-03-18,NVDA,9.37596532914,stock
2009-03-17,NVDA,9.09100952012,stock
2009-03-16,NVDA,8.65897974515,stock
2009-03-13,NVDA,9.00828041428,stock
2009-03-12,NVDA,9.05424102863,stock
2009-03-11,NVDA,8.54867427069,stock
2009-03-10,NVDA,8.3188711989,stock
2009-03-09,NVDA,7.62946198352,stock
2009-03-06,NVDA,7.71219108936,stock
2009-03-05,NVDA,7.59269349203,stock
2009-03-04,NVDA,7.77653594947,stock
2009-03-03,NVDA,7.24339282291,stock
2009-03-02,NVDA,6.96762913676,stock
2009-02-27,NVDA,7.61107773778,stock
2009-02-26,NVDA,7.59269349203,stock
2009-02-25,NVDA,7.35369829737,stock
2009-02-24,NVDA,7.27096919152,stock
2009-02-23,NVDA,6.67348120486,stock
2009-02-20,NVDA,6.99520550537,stock
2009-02-19,NVDA,6.82055517081,stock
2009-02-18,NVDA,7.39046678885,stock
2009-02-17,NVDA,7.19743220855,stock
2009-02-13,NVDA,7.63865410639,stock
2009-02-12,NVDA,7.64784622926,stock
2009-02-11,NVDA,7.49158014044,stock
2009-02-10,NVDA,8.56705851643,stock
2009-02-09,NVDA,8.95312767705,stock
2009-02-06,NVDA,9.07262527438,stock
2009-02-05,NVDA,8.60382700792,stock
2009-02-04,NVDA,8.01553114413,stock
2009-02-03,NVDA,7.79492019521,stock
2009-02-02,NVDA,7.70299896649,stock
2009-01-30,NVDA,7.30773768301,stock
2009-01-29,NVDA,7.61107773778,stock
2009-01-28,NVDA,8.07987600423,stock
2009-01-27,NVDA,7.75815170372,stock
2009-01-26,NVDA,7.32612192875,stock
2009-01-23,NVDA,7.08712673409,stock
2009-01-22,NVDA,6.82055517081,stock
2009-01-21,NVDA,6.94924489101,stock
2009-01-20,NVDA,6.6275205905,stock
2009-01-16,NVDA,7.3445061745,stock
2009-01-15,NVDA,6.95843701388,stock
2009-01-14,NVDA,6.71944181922,stock
2009-01-13,NVDA,7.03197399686,stock
2009-01-12,NVDA,6.99520550537,stock
2009-01-09,NVDA,7.28935343727,stock
2009-01-08,NVDA,7.72138321224,stock
2009-01-07,NVDA,7.92360991541,stock
2009-01-06,NVDA,8.43101509793,stock
2009-01-05,NVDA,8.15341298721,stock
2009-01-02,NVDA,8.00633902126,stock
2008-12-31,NVDA,7.41804315747,stock
2008-12-30,NVDA,7.37208254311,stock
2008-12-29,NVDA,7.12389522557,stock
2008-12-26,NVDA,6.90328427665,stock
2008-12-24,NVDA,7.09631885696,stock
2008-12-23,NVDA,7.27096919152,stock
2008-12-22,NVDA,7.37208254311,stock
2008-12-19,NVDA,7.8316886867,stock
2008-12-18,NVDA,7.77653594947,stock
2008-12-17,NVDA,8.56705851643,stock
2008-12-16,NVDA,8.16260511008,stock
2008-12-15,NVDA,7.64784622926,stock
2008-12-12,NVDA,7.90522566967,stock
2008-12-11,NVDA,7.52834863193,stock
2008-12-10,NVDA,7.85926505531,stock
2008-12-09,NVDA,7.17904796281,stock
2008-12-08,NVDA,6.54479148466,stock
2008-12-05,NVDA,6.76540243358,stock
2008-12-04,NVDA,6.50802299317,stock
2008-12-03,NVDA,6.96762913676,stock
2008-12-02,NVDA,6.6275205905,stock
2008-12-01,NVDA,6.27821992138,stock
2008-11-28,NVDA,6.86651578517,stock
2008-11-26,NVDA,6.99520550537,stock
2008-11-25,NVDA,6.42529388732,stock
2008-11-24,NVDA,6.25064355276,stock
2008-11-21,NVDA,5.86457439215,stock
2008-11-20,NVDA,5.42335249431,stock
2008-11-19,NVDA,5.72669254908,stock
2008-11-18,NVDA,6.24145142989,stock
2008-11-17,NVDA,6.45287025594,stock
2008-11-14,NVDA,6.59075209902,stock
2008-11-13,NVDA,7.29854556014,stock
2008-11-12,NVDA,6.74701818783,stock
2008-11-11,NVDA,7.16985583993,stock
2008-11-10,NVDA,7.50077226331,stock
2008-11-07,NVDA,8.01553114413,stock
2008-11-06,NVDA,7.00439762824,stock
2008-11-05,NVDA,7.82249656382,stock
2008-11-04,NVDA,8.2545263388,stock
2008-11-03,NVDA,7.75815170372,stock
2008-10-31,NVDA,8.05229963562,stock
2008-10-30,NVDA,7.93280203829,stock
2008-10-29,NVDA,7.61107773778,stock
2008-10-28,NVDA,7.37208254311,stock
2008-10-27,NVDA,6.40690964158,stock
2008-10-24,NVDA,6.0759932182,stock
2008-10-23,NVDA,6.0116483581,stock
2008-10-22,NVDA,6.37014115009,stock
2008-10-21,NVDA,6.61832846763,stock
2008-10-20,NVDA,7.16985583993,stock
2008-10-17,NVDA,7.03197399686,stock
2008-10-16,NVDA,7.07793461122,stock
2008-10-15,NVDA,6.45287025594,stock
2008-10-14,NVDA,7.23420070004,stock
2008-10-13,NVDA,7.39965891173,stock
2008-10-10,NVDA,6.25983567563,stock
2008-10-09,NVDA,6.36094902722,stock
2008-10-08,NVDA,6.79297880219,stock
2008-10-07,NVDA,6.65509695912,stock
2008-10-06,NVDA,7.21581645429,stock
2008-10-03,NVDA,8.30048695315,stock
2008-10-02,NVDA,8.5762506393,stock
2008-10-01,NVDA,9.56899990945,stock
2008-09-30,NVDA,9.8447635956,stock
2008-09-29,NVDA,9.28404410043,stock
2008-09-26,NVDA,10.745591637,stock
2008-09-25,NVDA,10.5433649339,stock
2008-09-24,NVDA,10.3411382307,stock
2008-09-23,NVDA,9.9734533158,stock
2008-09-22,NVDA,10.2676012477,stock
2008-09-19,NVDA,10.4882121966,stock
2008-09-18,NVDA,10.0102218073,stock
2008-09-17,NVDA,9.19212287171,stock
2008-09-16,NVDA,8.81524583397,stock
2008-09-15,NVDA,8.54867427069,stock
2008-09-12,NVDA,9.36677320627,stock
2008-09-11,NVDA,9.46788655786,stock
2008-09-10,NVDA,9.94587694719,stock
2008-09-09,NVDA,9.93668482432,stock
2008-09-08,NVDA,10.2859854934,stock
2008-09-05,NVDA,10.7272073913,stock
2008-09-04,NVDA,10.5709413025,stock
2008-09-03,NVDA,10.7180152684,stock
2008-09-02,NVDA,11.3246953779,stock
2008-08-29,NVDA,11.6188433098,stock
2008-08-28,NVDA,12.0784494534,stock
2008-08-27,NVDA,12.1244100678,stock
2008-08-26,NVDA,12.0324888391,stock
2008-08-25,NVDA,12.326636771,stock
2008-08-22,NVDA,12.5104792284,stock
2008-08-21,NVDA,12.5196713513,stock
2008-08-20,NVDA,12.9425090034,stock
2008-08-19,NVDA,12.3358288938,stock
2008-08-18,NVDA,12.1519864364,stock
2008-08-15,NVDA,11.9129912417,stock
2008-08-14,NVDA,11.9497597332,stock
2008-08-13,NVDA,11.2695426407,stock
2008-08-12,NVDA,10.175680019,stock
2008-08-11,NVDA,10.3227539849,stock
2008-08-08,NVDA,10.1113351589,stock
2008-08-07,NVDA,10.3962909679,stock
2008-08-06,NVDA,10.5617491796,stock
2008-08-05,NVDA,10.2859854934,stock
2008-08-04,NVDA,9.72526599827,stock
2008-08-01,NVDA,9.96426119293,stock
2008-07-31,NVDA,10.5157885652,stock
2008-07-30,NVDA,10.5525570567,stock
2008-07-29,NVDA,10.7088231455,stock
2008-07-28,NVDA,10.5985176711,stock
2008-07-25,NVDA,10.6260940397,stock
2008-07-24,NVDA,10.1389115275,stock
2008-07-23,NVDA,10.7731680056,stock
2008-07-22,NVDA,10.460635828,stock
2008-07-21,NVDA,10.6904388998,stock
2008-07-18,NVDA,10.6260940397,stock
2008-07-17,NVDA,10.4422515823,stock
2008-07-16,NVDA,10.4054830908,stock
2008-07-15,NVDA,10.3503303535,stock
2008-07-14,NVDA,10.2400248791,stock
2008-07-11,NVDA,10.7272073913,stock
2008-07-10,NVDA,10.8375128657,stock
2008-07-09,NVDA,10.8650892344,stock
2008-07-08,NVDA,11.0581238147,stock
2008-07-07,NVDA,11.1224686748,stock
2008-07-03,NVDA,11.4809614668,stock
2008-07-02,NVDA,16.5733975377,stock
2008-07-01,NVDA,17.2352303845,stock
2008-06-30,NVDA,17.2076540158,stock
2008-06-27,NVDA,17.7224128967,stock
2008-06-26,NVDA,17.5293783164,stock
2008-06-25,NVDA,18.4761669721,stock
2008-06-24,NVDA,18.3750536205,stock
2008-06-23,NVDA,17.7867577568,stock
2008-06-20,NVDA,18.1636347945,stock
2008-06-19,NVDA,18.2555560232,stock
2008-06-18,NVDA,18.3015166376,stock
2008-06-17,NVDA,18.8530440099,stock
2008-06-16,NVDA,19.3218422763,stock
2008-06-13,NVDA,19.5884138396,stock
2008-06-12,NVDA,19.6527586997,stock
2008-06-11,NVDA,19.5332611024,stock
2008-06-10,NVDA,20.489241881,stock
2008-06-09,NVDA,21.7761390831,stock
2008-06-06,NVDA,22.1162476293,stock
2008-06-05,NVDA,22.8424253362,stock
2008-06-04,NVDA,22.281705841,stock
2008-06-03,NVDA,22.0243264006,stock
2008-06-02,NVDA,22.7964647218,stock
2008-05-30,NVDA,22.7045434931,stock
2008-05-29,NVDA,21.6198729943,stock
2008-05-28,NVDA,21.6750257315,stock
2008-05-27,NVDA,21.4727990283,stock
2008-05-23,NVDA,21.2429959565,stock
2008-05-22,NVDA,21.7393705916,stock
2008-05-21,NVDA,21.2246117108,stock
2008-05-20,NVDA,21.3992620453,stock
2008-05-19,NVDA,21.9691736634,stock
2008-05-16,NVDA,22.4379719298,stock
2008-05-15,NVDA,21.8588681889,stock
2008-05-14,NVDA,20.2870151779,stock
2008-05-13,NVDA,19.7079114369,stock
2008-05-12,NVDA,20.1215569662,stock
2008-05-09,NVDA,20.70985283,stock
2008-05-08,NVDA,20.1767097034,stock
2008-05-07,NVDA,20.2318624406,stock
2008-05-06,NVDA,20.70985283,stock
2008-05-05,NVDA,20.1859018263,stock
2008-05-02,NVDA,20.7006607071,stock
2008-05-01,NVDA,19.7630641742,stock
2008-04-30,NVDA,18.8898125014,stock
2008-04-29,NVDA,18.5680882009,stock
2008-04-28,NVDA,18.1912111631,stock
2008-04-25,NVDA,18.5221275865,stock
2008-04-24,NVDA,18.3382851291,stock
2008-04-23,NVDA,18.7886991498,stock
2008-04-22,NVDA,17.9246395998,stock
2008-04-21,NVDA,18.2647481461,stock
2008-04-18,NVDA,17.483417702,stock
2008-04-17,NVDA,17.0789642956,stock
2008-04-16,NVDA,17.3179594903,stock
2008-04-15,NVDA,16.6561266435,stock
2008-04-14,NVDA,16.4630920632,stock
2008-04-11,NVDA,17.0330036813,stock
2008-04-10,NVDA,18.273940269,stock
2008-04-09,NVDA,17.9246395998,stock
2008-04-08,NVDA,17.5753389307,stock
2008-04-07,NVDA,17.6764522823,stock
2008-04-04,NVDA,17.2628067531,stock
2008-04-03,NVDA,18.3658614977,stock
2008-04-02,NVDA,18.7151621668,stock
2008-04-01,NVDA,19.3034580306,stock
2008-03-31,NVDA,18.1912111631,stock
2008-03-28,NVDA,18.0900978115,stock
2008-03-27,NVDA,17.8235262482,stock
2008-03-26,NVDA,18.0809056887,stock
2008-03-25,NVDA,18.6783936753,stock
2008-03-24,NVDA,18.411822112,stock
2008-03-20,NVDA,17.0238115584,stock
2008-03-19,NVDA,16.2332889914,stock
2008-03-18,NVDA,17.4374570876,stock
2008-03-17,NVDA,16.4171314489,stock
2008-03-14,NVDA,16.839969101,stock
2008-03-13,NVDA,18.1084820573,stock
2008-03-12,NVDA,17.0238115584,stock
2008-03-11,NVDA,17.5018019477,stock
2008-03-10,NVDA,16.9410824526,stock
2008-03-07,NVDA,17.9706002142,stock
2008-03-06,NVDA,18.2371717775,stock
2008-03-05,NVDA,19.4596321982,stock
2008-03-04,NVDA,19.2391131705,stock
2008-03-03,NVDA,19.4321477508,stock
2008-02-29,NVDA,19.6619508226,stock
2008-02-28,NVDA,20.2134781949,stock
2008-02-27,NVDA,21.0040007619,stock
2008-02-26,NVDA,20.6822764613,stock
2008-02-25,NVDA,20.5076261268,stock
2008-02-22,NVDA,20.5168182497,stock
2008-02-21,NVDA,19.5700295939,stock
2008-02-20,NVDA,20.0204436146,stock
2008-02-19,NVDA,20.1675175805,stock
2008-02-15,NVDA,20.4708576353,stock
2008-02-14,NVDA,20.7833898129,stock
2008-02-13,NVDA,24.8371159994,stock
2008-02-12,NVDA,23.8995194664,stock
2008-02-11,NVDA,23.0446520394,stock
2008-02-08,NVDA,22.9711150564,stock
2008-02-07,NVDA,22.56666165,stock
2008-02-06,NVDA,22.3460507011,stock
2008-02-05,NVDA,22.4195876841,stock
2008-02-04,NVDA,23.9179037122,stock
2008-02-01,NVDA,24.6901339546,stock
2008-01-31,NVDA,22.6034301415,stock
2008-01-30,NVDA,23.1549575138,stock
2008-01-29,NVDA,23.357184217,stock
2008-01-28,NVDA,22.6585828788,stock
2008-01-25,NVDA,22.9343465649,stock
2008-01-24,NVDA,23.7800218691,stock
2008-01-23,NVDA,22.0886712607,stock
2008-01-22,NVDA,21.7669469602,stock
2008-01-18,NVDA,22.8332332133,stock
2008-01-17,NVDA,21.4176462911,stock
2008-01-16,NVDA,21.7945233288,stock
2008-01-15,NVDA,24.5705444361,stock
2008-01-14,NVDA,26.5192744849,stock
2008-01-11,NVDA,24.864692368,stock
2008-01-10,NVDA,26.0045156041,stock
2008-01-09,NVDA,26.5560429764,stock
2008-01-08,NVDA,25.2507615286,stock
2008-01-07,NVDA,24.7268105249,stock
2008-01-04,NVDA,27.5763686151,stock
2008-01-03,NVDA,30.1042024048,stock
2008-01-02,NVDA,30.3431975995,stock
2007-12-31,NVDA,31.2716020096,stock
2007-12-28,NVDA,31.9793954707,stock
2007-12-27,NVDA,32.3011197712,stock
2007-12-26,NVDA,33.3306375328,stock
2007-12-24,NVDA,32.889415635,stock
2007-12-21,NVDA,32.3195040169,stock
2007-12-20,NVDA,32.3286961398,stock
2007-12-19,NVDA,31.666863293,stock
2007-12-18,NVDA,31.3727153611,stock
2007-12-17,NVDA,30.591384917,stock
2007-12-14,NVDA,32.2367749111,stock
2007-12-13,NVDA,31.7128239074,stock
2007-12-12,NVDA,32.604459826,stock
2007-12-11,NVDA,31.5194216422,stock
2007-12-10,NVDA,31.4830208356,stock
2007-12-07,NVDA,31.1429122894,stock
2007-12-06,NVDA,31.5381735728,stock
2007-12-05,NVDA,30.9131092176,stock
2007-12-04,NVDA,29.3872168209,stock
2007-12-03,NVDA,29.4147931895,stock
2007-11-30,NVDA,28.9919555374,stock
2007-11-29,NVDA,30.4443109511,stock
2007-11-28,NVDA,30.1961236336,stock
2007-11-27,NVDA,28.302546322,stock
2007-11-26,NVDA,27.1351467173,stock
2007-11-23,NVDA,27.7785953183,stock
2007-11-21,NVDA,27.3097970518,stock
2007-11-20,NVDA,27.6039449837,stock
2007-11-19,NVDA,27.8153638098,stock
2007-11-16,NVDA,29.8284387187,stock
2007-11-15,NVDA,29.1757979948,stock
2007-11-14,NVDA,29.5710592783,stock
2007-11-13,NVDA,30.0398575447,stock
2007-11-12,NVDA,27.6039449837,stock
2007-11-09,NVDA,30.6649219,stock
2007-11-08,NVDA,31.1038457671,stock
2007-11-07,NVDA,33.1835635669,stock
2007-11-06,NVDA,34.8381456838,stock
2007-11-05,NVDA,33.7718594307,stock
2007-11-02,NVDA,33.7718594307,stock
2007-11-01,NVDA,32.5217307201,stock
2007-10-31,NVDA,32.5217307201,stock
2007-10-30,NVDA,32.0069718393,stock
2007-10-29,NVDA,30.8763407261,stock
2007-10-26,NVDA,31.6209026787,stock
2007-10-25,NVDA,31.8966663648,stock
2007-10-24,NVDA,34.9484511582,stock
2007-10-23,NVDA,36.1710035002,stock
2007-10-22,NVDA,35.9963531656,stock
2007-10-19,NVDA,34.3693474173,stock
2007-10-18,NVDA,36.3180774661,stock
2007-10-17,NVDA,36.3456538347,stock
2007-10-16,NVDA,33.7534751849,stock
2007-10-15,NVDA,33.4501351302,stock
2007-10-12,NVDA,33.2111399355,stock
2007-10-11,NVDA,32.4206173685,stock
2007-10-10,NVDA,33.9281255195,stock
2007-10-09,NVDA,33.8924600827,stock
2007-10-08,NVDA,34.4980371375,stock
2007-10-05,NVDA,33.946417844,stock
2007-10-04,NVDA,33.0732580924,stock
2007-10-03,NVDA,32.9262760477,stock
2007-10-02,NVDA,34.3854336323,stock
2007-10-01,NVDA,34.7185561652,stock
2007-09-28,NVDA,33.3122532871,stock
2007-09-27,NVDA,33.8087198434,stock
2007-09-26,NVDA,33.7075145706,stock
2007-09-25,NVDA,32.9262760477,stock
2007-09-24,NVDA,32.5125385972,stock
2007-09-21,NVDA,31.7036317845,stock
2007-09-20,NVDA,31.4002917298,stock
2007-09-19,NVDA,31.584042266,stock
2007-09-18,NVDA,32.172430051,stock
2007-09-17,NVDA,29.5802514012,stock
2007-09-14,NVDA,29.6445962613,stock
2007-09-13,NVDA,30.5454243027,stock
2007-09-12,NVDA,30.5362321798,stock
2007-09-11,NVDA,31.7863608904,stock
2007-09-10,NVDA,31.1245436059,stock
2007-09-07,NVDA,31.0387504162,stock
2007-09-06,NVDA,32.215342732,stock
2007-09-05,NVDA,32.0743967775,stock
2007-09-04,NVDA,32.3195201767,stock
2007-08-31,NVDA,31.3512827501,stock
2007-08-30,NVDA,29.8315176754,stock
2007-08-29,NVDA,30.0031040548,stock
2007-08-28,NVDA,28.3914177055,stock
2007-08-27,NVDA,30.235971284,stock
2007-08-24,NVDA,29.5680100213,stock
2007-08-23,NVDA,29.4148078969,stock
2007-08-22,NVDA,29.666059381,stock
2007-08-21,NVDA,29.0042262033,stock
2007-08-20,NVDA,27.5151015535,stock
2007-08-17,NVDA,27.6254070831,stock
2007-08-16,NVDA,26.0872577535,stock
2007-08-15,NVDA,26.528479872,stock
2007-08-14,NVDA,27.6989441029,stock
2007-08-13,NVDA,26.6632977415,stock
2007-08-10,NVDA,26.9574458205,stock
2007-08-09,NVDA,28.2688560059,stock
2007-08-08,NVDA,27.937939417,stock
2007-08-07,NVDA,26.7061943364,stock
2007-08-06,NVDA,26.2894845578,stock
2007-08-03,NVDA,26.0688734986,stock
2007-08-02,NVDA,27.7112002728,stock
2007-08-01,NVDA,27.8337619724,stock
2007-07-31,NVDA,28.0421168617,stock
2007-07-30,NVDA,27.8766585673,stock
2007-07-27,NVDA,27.1167760299,stock
2007-07-26,NVDA,27.1841849647,stock
2007-07-25,NVDA,27.0493670952,stock
2007-07-24,NVDA,27.1758507691,stock
2007-07-23,NVDA,27.9134270771,stock
2007-07-20,NVDA,27.6376632531,stock
2007-07-19,NVDA,27.944067502,stock
2007-07-18,NVDA,27.9747079269,stock
2007-07-17,NVDA,28.4978012607,stock
2007-07-16,NVDA,28.6181568497,stock
2007-07-13,NVDA,28.1095257964,stock
2007-07-12,NVDA,28.2833182864,stock
2007-07-11,NVDA,27.7479687827,stock
